unix,low,high,open,close,volume,date,vol_fiat
1641427200,42432.99,43794.5,43446.34,43083.76,20780.04784989,2022-01-06,895282594.3531768
1641513600,40571.53,43144.72,43081.79,41565.18,26122.19990673,2022-01-07,1085773941.1192155
1641600000,40505.3,42318.97,41564.57,41684.84,15454.11315131,2022-01-08,644202234.0542531
1641686400,41209.53,42831.12,41684.84,41876.52,11074.22498167,2022-01-09,463750003.92940336
1641772800,39650.0,42250.0,41876.52,41824.07,25232.35739583,2022-01-10,1055319881.9882116
1641859200,41274.8,43130.0,41824.06,42753.44,19697.46613255,2022-01-11,842134436.4500084
1641945600,42459.21,44342.83,42749.84,43920.37,16250.21469714,2022-01-12,713715442.0778267
1642032000,42325.0,44453.22,43921.21,42581.65,14772.09478571,2022-01-13,629020169.9319283
1642118400,41752.0,43473.98,42576.27,43090.72,13545.75086459,2022-01-14,583696157.6958057
1642204800,42577.35,43819.39,43090.72,43098.2,6318.38550193,2022-01-15,272311042.0392795
1642291200,42600.0,43497.24,43098.2,43104.34,6481.6580227,2022-01-16,279387591.1741885
1642377600,41567.64,43200.0,43104.34,42218.01,10963.85191034,2022-01-17,462872009.58925325
1642464000,41287.79,42692.71,42214.66,42369.74,13658.50365699,2022-01-18,578707248.7357155
1642550400,41126.0,42586.03,42372.15,41674.27,15642.41727542,2022-01-19,651886320.9885174
1642636800,40555.0,43511.99,41672.14,40670.97,17860.82318928,2022-01-20,726417004.1065112
1642723200,35422.0,41127.79,40671.77,36456.94,50742.89616126,2022-01-21,1849930720.7772863
1642809600,34017.56,36835.93,36456.67,35066.43,30044.12486365,2022-01-22,1053540201.4424422
1642896000,34625.0,36555.55,35075.7,36282.47,17440.22740453,2022-01-23,632774527.5980376
1642982400,32933.33,37574.63,36275.28,36693.32,38776.29020908,2022-01-24,1422830825.0546393
1643068800,35716.15,37579.81,36687.58,36980.0,21597.52201359,2022-01-25,798676364.0625583
1643155200,36254.97,38960.0,36980.0,36840.63,27403.99125336,2022-01-26,1009580302.2882719
1643241600,35526.36,37249.0,36846.22,37188.37,23601.4620954,2022-01-27,877699904.9447105
1643328000,36162.48,38023.74,37188.37,37741.9,22716.16494796,2022-01-28,857351225.8494115
1643414400,37300.0,38748.43,37741.9,38191.1,13103.19076443,2022-01-29,500425268.8034226
1643500800,37365.31,38384.07,38189.82,37901.35,10632.53591257,2022-01-30,402987465.00988495
1643587200,36640.94,38785.04,37904.99,38491.93,19654.98487168,2022-01-31,756558301.8317655
1643673600,38021.53,39300.0,38492.53,38716.88,16379.93141492,2022-02-01,634179838.9996878
1643760000,36584.29,38888.88,38714.27,36923.39,13787.58718711,2022-02-02,509084458.8686655
1643846400,36259.01,37450.75,36923.39,37329.91,13283.28624677,2022-02-03,495863880.0961619
1643932800,37051.36,41788.81,37324.61,41614.64,22537.5582634,2022-02-04,937892373.610416
1644019200,40955.4,41970.0,41613.75,41404.85,11187.20118795,2022-02-05,463204387.1068916
1644105600,41135.39,42719.93,41411.59,42415.16,6447.88488893,2022-02-06,273488069.2255482
1644192000,41678.79,44533.0,42416.06,43868.07,20040.49860442,2022-02-07,879137995.613599
1644278400,42688.0,45519.24,43868.08,44085.59,20387.64565183,2022-02-08,898801387.2718601
1644364800,43155.5,44865.46,44087.58,44416.35,12785.8117079,2022-02-09,567899087.8521842
1644451200,43210.0,45855.0,44416.39,43527.71,20024.52326862,2022-02-10,871621641.7247435
1644537600,42000.0,43962.13,43521.88,42386.47,19367.4151999,2022-02-11,820916363.3481053
1644624000,41750.0,43050.0,42386.47,42244.97,8664.419567,2022-02-12,366028144.675328
1644710400,41885.61,42781.96,42244.91,42074.99,6208.94093653,2022-02-13,261241127.81509036
1644796800,41570.0,42876.15,42073.37,42548.71,14805.98338836,2022-02-14,629975493.4561471
1644883200,42433.28,44775.96,42548.71,44583.52,14154.73452625,2022-02-15,631067889.8457574
1644969600,43330.59,44585.69,44580.73,43895.56,9663.44040395,2022-02-16,424182128.0580115
1645056000,40099.99,44195.62,43895.55,40536.73,18630.10842181,2022-02-17,755203674.9656382
1645142400,39425.07,40990.9,40537.94,39983.56,16491.0130588,2022-02-18,659369410.0973133
1645228800,39655.0,40469.82,39993.64,40101.94,6277.30201343,2022-02-19,251731988.7044491
1645315200,38000.0,40146.07,40101.93,38389.03,10972.32175685,2022-02-20,421216789.09336734
1645401600,36811.0,39506.91,38395.99,37023.0,20970.76378699,2022-02-21,776400587.6857307
1645488000,36350.0,38469.06,37022.11,38251.48,22767.08772002,2022-02-22,870874800.5805907
1645574400,37055.0,39276.85,38251.67,37268.19,15510.11329997,2022-02-23,578033849.384809
1645660800,34322.0,39720.0,37268.18,38347.3,42124.51876077,2022-02-24,1615361558.2748754
1645747200,38016.44,39716.0,38347.3,39238.48,20761.66924479,2022-02-25,814656343.4283075
1645833600,38592.04,40300.5,39242.71,39137.8,8601.67109728,2022-02-26,336650483.07112515
1645920000,37020.0,39875.71,39146.97,37717.08,14440.23638182,2022-02-27,544643550.8320155
1646006400,37455.71,44240.77,37716.57,43192.66,25699.68423401,2022-02-28,1110037723.2269545
1646092800,42850.0,44993.12,43189.61,44439.95,22596.96095342,2022-03-01,1004207814.921937
1646179200,43342.16,45426.45,44440.0,43912.34,17466.98591437,2022-03-02,767016224.2470263
1646265600,41811.0,44096.45,43916.47,42464.41,19278.28224695,2022-03-03,818640881.4302061
1646352000,38577.01,42524.87,42464.41,39166.51,24080.60599433,2022-03-04,943153295.4829859
1646438400,38587.27,39600.0,39166.5,39402.43,8440.51638896,2022-03-05,332576856.1798492
1646524800,38091.02,39730.5,39407.87,38408.38,10099.98545246,2022-03-06,387924079.25255555
1646611200,37161.88,39556.58,38406.82,37994.0,19544.28414901,2022-03-07,742565531.9574859
1646697600,37851.54,39376.65,37991.05,38749.38,19132.76914326,2022-03-08,741382941.9844562
1646784000,38655.98,42597.84,38749.16,41953.97,24651.67344036,2022-03-09,1034235567.9666601
1646870400,38560.85,42053.84,41949.28,39433.71,20814.01456026,2022-03-10,820773814.1050704
1646956800,38234.08,40251.51,39431.4,38732.04,15908.57521389,2022-03-11,616171571.5273961
1647043200,38654.02,39472.17,38732.33,38813.02,5644.14686801,2022-03-12,219066385.27100947
1647129600,37580.86,39318.19,38815.56,37793.01,8046.37612453,2022-03-13,304096773.33812356
1647216000,37560.4,39906.39,37793.4,39674.17,13566.81093809,2022-03-14,538251963.5156422
1647302400,38135.0,39900.0,39678.51,39298.1,14924.67641882,2022-03-15,586511426.3744302
1647388800,38850.0,41717.67,39298.11,41127.97,22805.48259593,2022-03-16,937943204.0409312
1647475200,40521.0,41486.0,41127.96,40950.33,15717.77421989,2022-03-17,643648041.169988
1647561600,40130.0,42396.04,40950.23,41774.98,17181.15226772,2022-03-18,717742292.3609577
1647648000,41534.89,42429.0,41781.37,42232.26,8630.97283924,2022-03-19,364505488.9997219
1647734400,40918.72,42330.1,42232.05,41287.24,7621.03036678,2022-03-20,314651309.8005339
1647820800,40509.0,41578.33,41287.24,41017.71,10996.47661055,2022-03-21,451050288.63332283
1647907200,40885.19,43389.79,41017.7,42378.26,19913.28660924,2022-03-22,843890437.3808912
1647993600,41766.79,43036.95,42376.03,42899.71,13745.27563632,2022-03-23,589668338.6681935
1648080000,42627.48,44241.0,42899.71,44012.29,21827.93263859,2022-03-24,960697301.3900882
1648166400,43605.8,45130.91,44012.36,44331.85,19128.13735444,2022-03-25,847985715.9764309
1648252800,44091.09,44820.58,44336.19,44539.42,7305.17827992,2022-03-26,325368403.5842344
1648339200,44437.22,46950.0,44538.21,46850.01,10356.10317002,2022-03-27,485183537.0764687
1648425600,46662.28,48240.0,46850.01,47144.92,18787.66318707,2022-03-28,885742877.9413601
1648512000,46589.0,48124.94,47146.92,47454.19,15776.65108647,2022-03-29,748668198.2210538
1648598400,46544.89,47717.01,47448.41,47078.03,12672.44584707,2022-03-30,596593785.7617369
1648684800,45211.0,47624.09,47078.02,45528.45,17454.79144251,2022-03-31,794689599.4507443
1648771200,44232.86,46739.24,45525.25,46296.34,18111.13598043,2022-04-01,838479309.1362206
1648857600,45642.89,47219.46,46296.36,45826.27,8380.14274375,2022-04-02,384030684.0136283
1648944000,45552.07,47469.4,45826.24,46422.16,8773.77185888,2022-04-03,407297441.0364248
1649030400,45129.93,46900.0,46420.08,46596.83,13802.44111729,2022-04-04,643150002.3273722
1649116800,45371.16,47200.0,46594.39,45506.5,14390.57308541,2022-04-05,654864614.1112102
1649203200,43115.26,45523.25,45509.92,43166.7,24250.37283725,2022-04-06,1046808569.1537195
1649289600,42734.69,43908.58,43166.71,43452.18,13245.36612438,2022-04-07,575540033.0024621
1649376000,42112.0,44000.0,43444.71,42262.02,11929.52123708,2022-04-08,504165665.1118997
1649462400,42118.96,42816.38,42261.9,42766.93,4805.71689778,2022-04-09,205525758.16717443
1649548800,41885.86,43443.32,42766.46,42165.96,5770.49368126,2022-04-10,243318405.7442619
1649635200,39204.59,42424.14,42165.96,39535.87,17229.3729009,2022-04-11,681178247.1915054
1649721600,39250.0,40705.68,39535.88,40086.23,13866.41847396,2022-04-12,555852440.2234097
1649808000,39550.0,41570.88,40086.7,41146.68,11457.63380548,2022-04-13,471443591.7512678
1649894400,39573.8,41512.43,41147.15,39954.08,11020.37202049,2022-04-14,440308825.3364191
1649980800,39770.22,40850.0,39953.62,40554.58,6448.01134712,2022-04-15,261496392.01768583
1650067200,40005.0,40699.99,40554.6,40387.6,4084.16565112,2022-04-16,164949648.6511741
1650153600,39553.07,40605.46,40387.6,39683.54,4833.31493601,2022-04-17,191803046.59575027
1650240000,38550.0,41100.0,39681.11,40803.58,13090.79423386,2022-04-18,534151269.7848453
1650326400,40571.99,41772.94,40810.87,41503.85,10218.113707,2022-04-19,424091058.5782719
1650412800,40900.0,42209.58,41501.56,41377.61,14609.28392672,2022-04-20,604497252.6990887
1650499200,39744.75,43109.47,41371.88,40480.81,17204.35326683,2022-04-21,696446155.7674245
1650585600,39174.8,40802.65,40483.38,39712.25,16871.32104798,2022-04-22,669998119.2876438
1650672000,39296.19,39993.82,39712.2,39465.87,6957.16710365,2022-04-23,274570652.48092747
1650758400,39000.0,39945.74,39459.63,39464.56,6436.45656858,2022-04-24,254011926.4381195
1650844800,38210.24,40605.3,39463.75,40439.22,20515.87532995,2022-04-25,829645995.9604206
1650931200,37700.0,40817.16,40440.9,38113.82,21648.1142493,2022-04-26,825092329.8372554
1651017600,37882.83,39470.0,38118.43,39251.11,20832.19649199,2022-04-27,817686836.0487136
1651104000,38883.83,40400.0,39251.02,39743.22,16718.83057299,2022-04-28,664460161.6050676
1651190400,38161.85,39926.8,39741.21,38593.1,14282.25993546,2022-04-29,551196685.9152013
1651276800,37590.0,38795.0,38592.27,37644.1,6931.07200088,2022-04-30,260913967.5083268
1651363200,37401.0,38675.37,37640.35,38473.05,7980.89975954,2022-05-01,307049555.4937704
1651449600,38041.0,39181.27,38469.49,38510.89,17946.98346298,2022-05-02,691154305.9746418
1651536000,37505.01,38643.48,38510.88,37719.59,17946.99450089,2022-05-03,676953274.3058254
1651622400,37651.38,40038.27,37719.58,39669.56,21513.95419034,2022-05-04,853449096.5909439
1651708800,35568.0,39864.55,39669.56,36537.22,28832.99792317,2022-05-05,1053477588.3784055
1651795200,35255.4,36664.4,36537.22,35999.1,28626.6487821,2022-05-06,1030533592.1716961
1651881600,34785.0,36125.0,35999.1,35458.0,11372.45319184,2022-05-07,403244445.27626276
1651968000,33701.0,35499.93,35458.0,34027.91,22357.51152059,2022-05-08,760779389.8465997
1652054400,30010.0,34231.54,34033.49,30078.27,55136.45332765,2022-05-09,1658409130.0314553
1652140800,29735.05,32645.49,30078.27,31002.39,55818.01900282,2022-05-10,1730491994.1528368
1652227200,27682.38,32185.9,31002.39,28972.34,61128.25296303,2022-05-11,1771028528.4509125
1652313600,25338.53,30091.2,28977.75,28941.95,70702.60931849,2022-05-12,2046271383.7652717
1652400000,28662.7,30990.0,28941.95,29232.18,34643.05118869,2022-05-13,1012691908.097
1652486400,28564.38,30287.58,29234.73,30041.88,15245.46818403,2022-05-14,458002525.7284472
1652572800,29436.06,31418.35,30041.9,31290.05,16440.89298551,2022-05-15,514436363.5612571
1652659200,29055.0,31293.31,31290.02,29839.89,22646.18507353,2022-05-16,675759671.5137771
1652745600,29415.01,30750.0,29839.89,30412.12,19833.30676705,2022-05-17,603172905.3963366
1652832000,28605.0,30675.92,30412.1,28672.94,28348.42643576,2022-05-18,812832730.2869604
1652918400,28645.2,30500.0,28671.5,30274.59,29009.9710577,2022-05-19,878264979.6837338
1653004800,28690.92,30729.83,30274.59,29155.75,34328.18791921,2022-05-20,1000864064.9255071
1653091200,28913.26,29613.34,29155.74,29408.26,9998.48360206,2022-05-21,294038005.375117
1653177600,29211.0,30457.9,29407.4,30260.87,11774.13662231,2022-05-22,356295617.68996197
1653264000,28847.72,30635.39,30258.04,29082.52,25413.0825529,2022-05-23,739076481.6063653
1653350400,28611.0,29802.0,29079.31,29626.44,17077.03870179,2022-05-24,505931862.4762593
1653436800,29296.12,30192.08,29627.61,29503.49,17180.56600794,2022-05-25,506886657.40959775
1653523200,28000.0,29850.0,29503.48,29166.06,26598.58606063,2022-05-26,775775956.9594983
1653609600,28220.0,29355.4,29166.06,28598.31,21035.53736928,2022-05-27,601580818.7032539
1653696000,28500.0,29239.52,28598.31,29008.99,7717.34367577,2022-05-28,223872345.5169752
1653782400,28809.84,29550.0,29008.99,29447.07,6727.92770357,2022-05-29,198117758.04196504
1653868800,29273.65,32232.16,29447.08,31711.42,24915.37275974,2022-05-30,790101850.0406742
1653955200,31195.9,32383.96,31716.67,31784.05,21187.77667355,2022-05-31,673433353.180947
1654041600,29308.01,31964.56,31784.18,29788.79,26857.46263482,2022-06-01,800051314.3614997
1654128000,29558.61,30655.0,29789.19,30433.75,18519.12608247,2022-06-02,563606453.4123714
1654214400,29213.47,30674.95,30429.12,29670.85,15016.78184772,2022-06-03,445560681.68642294
1654300800,29454.14,29952.0,29672.77,29843.18,6390.75942952,2022-06-04,190720583.99186265
1654387200,29505.65,30158.44,29837.56,29901.54,5482.4963235,2022-06-05,163935083.11698818
1654473600,29866.44,31745.0,29899.62,31343.61,20384.91220986,2022-06-06,638936738.19009
1654560000,29200.0,31549.21,31349.59,31106.9,23234.0811685,2022-06-07,722740239.5004127
1654646400,29829.98,31306.32,31111.0,30177.0,16775.53319148,2022-06-08,506235265.11929196
1654732800,29904.0,30679.72,30182.92,30079.62,13334.23491125,2022-06-09,401088719.1211337
1654819200,28821.15,30337.83,30079.59,29063.11,23208.77056569,2022-06-10,674519051.9154108
1654905600,28080.01,29411.11,29058.79,28388.63,13276.76193059,2022-06-11,376909082.04560524
1654992000,26532.95,28516.33,28395.03,26555.2,18661.94193886,2022-06-12,495571600.5748151
1655078400,21920.0,26869.35,26555.17,22460.97,81724.84469418,2022-06-13,1835619284.9306364
1655164800,20816.4,23299.22,22460.97,22120.25,47382.80135514,2022-06-14,1048119411.6760356
1655251200,20071.0,22769.12,22120.23,22562.33,62040.45345538,2022-06-15,1399777184.209924
1655337600,20200.0,22974.1,22562.33,20372.0,37587.2170128,2022-06-16,765726784.9847616
1655424000,20209.73,21338.7,20371.96,20447.86,25560.04919013,2022-06-17,522648307.43289167
1655510400,17567.45,20750.0,20447.86,18948.89,52894.97568032,2022-06-18,1002301075.7190588
1655596800,17934.26,20795.11,18944.66,20552.44,29383.34368967,2022-06-19,603899408.1813213
1655683200,19603.8,21041.62,20552.39,20549.75,24904.11647858,2022-06-20,511773367.60569936
1655769600,20328.03,21711.0,20547.68,20696.96,23770.75139634,2022-06-21,491982290.81999314
1655856000,19751.51,20873.52,20699.63,19968.46,26569.63207564,2022-06-22,530554635.31713426
1655942400,19869.41,21211.97,19970.07,21104.45,21460.76883515,2022-06-23,452917722.84298146
1656028800,20712.54,21537.46,21104.45,21223.72,21361.7652594,2022-06-24,453376124.571233
1656115200,20900.0,21594.5,21221.13,21478.04,12877.9734191,2022-06-25,276593628.2143666
1656201600,20944.68,21866.0,21474.14,21027.92,11145.88852674,2022-06-26,234374852.26920655
1656288000,20500.0,21520.0,21024.85,20725.17,17440.94268269,2022-06-27,361466502.05900633
1656374400,20164.7,21189.99,20722.95,20252.89,17658.6604167,2022-06-28,357638906.9667793
1656460800,19823.43,20410.91,20253.5,20094.79,18278.45185883,2022-06-29,367301651.6282985
1656547200,18603.0,20143.53,20098.0,19985.62,28361.45876221,2022-06-30,566821337.4671994
1656633600,18938.33,20879.99,19985.62,19252.76,32977.00052272,2022-07-01,634898276.5838027
1656720000,18955.02,19422.02,19252.76,19224.03,10707.74160684,2022-07-02,205845945.88214034
1656806400,18755.75,19622.33,19225.54,19291.33,11826.36538269,2022-07-03,228146317.29804912
1656892800,19029.33,20331.76,19291.35,20211.35,14462.57230204,2022-07-04,292308110.6968361
1656979200,19274.95,20734.89,20212.42,20153.51,21938.40185419,2022-07-05,442135801.1524367
1657065600,19743.0,20650.0,20153.74,20542.67,18489.12900774,2022-07-06,379816075.79343027
1657152000,20224.8,21855.72,20542.66,21614.6,25211.332802,2022-07-07,544932873.9821092
1657238400,21172.0,22490.54,21618.04,21582.2,25311.00378887,2022-07-08,546267145.9721501
1657324800,21311.04,21959.3,21582.28,21583.99,9424.31410235,2022-07-09,203414301.34198138
1657411200,20636.53,21595.75,21582.23,20850.65,9610.90399408,2022-07-10,200393595.36416414
1657497600,19860.12,20854.32,20850.65,19942.43,16061.45339697,2022-07-11,320304410.06733644
1657584000,19226.47,20037.46,19942.44,19303.65,21631.52226271,2022-07-12,417567334.72656196
1657670400,18892.0,20330.71,19304.71,20220.23,28211.91563971,2022-07-13,570451422.9755334
1657756800,19607.14,20893.73,20219.69,20577.02,24371.50910244,2022-07-14,501493030.2310899
1657843200,20368.67,21196.37,20574.96,20827.55,17731.34162095,2022-07-15,369300404.17741716
1657929600,20475.94,21582.71,20823.06,21189.68,12479.60342503,2022-07-16,264438803.1032897
1658016000,20750.1,21667.1,21189.23,20791.74,11450.67396279,2022-07-17,238079435.8590994
1658102400,20755.95,22777.0,20791.74,22427.56,31445.5132866,2022-07-18,705246135.9660187
1658188800,21578.57,23800.0,22434.97,23395.06,34808.90125305,2022-07-19,814356333.3491799
1658275200,22899.0,24287.13,23398.46,23226.99,34094.81155381,2022-07-20,791919847.0122294
1658361600,22340.07,23434.65,23225.24,23153.96,24113.43095206,2022-07-21,558321415.7267592
1658448000,22505.56,23763.55,23152.76,22687.68,20884.25890814,2022-07-22,473815383.1450297
1658534400,21941.01,23006.16,22688.85,22450.69,12592.30066753,2022-07-23,282705838.67350906
1658620800,22263.85,23036.46,22451.36,22583.43,9132.96152481,2022-07-24,206253597.2882399
1658707200,21254.97,22665.74,22583.37,21313.41,22277.31378773,2022-07-25,474805522.45654243
1658793600,20715.0,21344.43,21312.06,21261.57,19333.35688939,2022-07-26,411057520.83874774
1658880000,21045.73,23110.73,21260.22,22962.59,24206.7301153,2022-07-27,555849218.8782866
1658966400,22580.86,24206.11,22960.74,23851.7,25681.25351287,2022-07-28,612541554.4129214
1659052800,23429.71,24450.0,23851.66,23784.5,18431.00204878,2022-07-29,438372168.2292079
1659139200,23516.11,24666.0,23787.84,23650.13,13265.47821461,2022-07-30,313730284.28769445
1659225600,23240.01,24192.18,23648.15,23307.44,7969.64723008,2022-07-31,185752074.63625577
1659312000,22850.0,23518.89,23307.44,23273.86,12543.48560075,2022-08-01,291935327.7838714
1659398400,22659.06,23464.97,23273.85,22989.4,15013.77828925,2022-08-02,345157754.602884
1659484800,22694.56,23650.96,22994.78,22825.0,23966.78092491,2022-08-03,547041774.6110708
1659571200,22392.88,23234.29,22824.88,22623.94,21755.96366822,2022-08-04,492205616.67198914
1659657600,22589.83,23478.58,22624.44,23320.81,26745.91293062,2022-08-05,623736353.7315322
1659744000,22917.49,23357.19,23320.71,22960.93,9285.19244923,2022-08-06,213196653.8632986
1659830400,22852.13,23405.02,22960.86,23177.39,8297.19227173,2022-08-07,192307261.18687218
1659916800,23158.32,24251.08,23180.26,23815.65,24093.33217697,2022-08-08,573798366.4604557
1660003200,22871.66,23929.35,23815.68,23158.27,22349.07822206,2022-08-09,517565987.7175855
1660089600,22666.23,24224.67,23158.32,23962.18,25974.49772434,2022-08-10,622405589.8802254
1660176000,23862.66,24929.99,23959.3,23944.86,29681.35922757,2022-08-11,710715991.3138717
1660262400,23600.01,24463.01,23944.85,24415.18,17244.15100332,2022-08-12,421019050.6932384
1660348800,24302.36,24898.91,24415.08,24456.49,13678.30446343,2022-08-13,334523316.3268312
1660435200,24151.63,25054.1,24456.17,24316.71,23306.17100393,2022-08-14,566729401.5129747
1660521600,23777.0,25214.57,24316.58,24097.82,27821.25610894,2022-08-15,670431621.8871365
1660608000,23668.0,24253.98,24099.7,23857.93,19601.90580439,2022-08-16,467660896.5477303
1660694400,23180.14,24448.49,23857.89,23341.17,22747.43895287,2022-08-17,530951839.6635606
1660780800,23107.27,23600.0,23344.42,23189.46,13825.6308966,2022-08-18,320608914.6514698
1660867200,20782.39,23206.76,23188.94,20834.94,45962.7257428,2022-08-19,957630633.0876935
1660953600,20760.93,21372.93,20834.94,21139.23,21809.4048831,2022-08-20,461034025.986974
1661040000,21067.33,21795.08,21139.22,21518.62,16024.82128336,2022-08-21,344832039.76453614
1661126400,20889.69,21540.0,21514.45,21398.25,26215.93682469,2022-08-22,560975170.1589228
1661212800,20889.69,21679.52,21396.37,21528.34,22744.05096265,2022-08-23,489641662.1012565
1661299200,21147.41,21925.0,21526.74,21367.12,22538.91385671,2022-08-24,481591677.0459854
1661385600,21307.32,21818.32,21367.12,21561.86,17065.2835044,2022-08-25,367959253.78218216
1661472000,20112.78,21878.05,21561.49,20240.72,37169.02639568,2022-08-26,752327855.947568
1661558400,19800.0,20389.14,20240.63,20036.69,22160.97938125,2022-08-27,444032673.958498
1661644800,19513.74,20164.26,20035.3,19554.03,17117.31912737,2022-08-28,334712571.7361668
1661731200,19545.57,20427.19,19552.31,20286.97,33436.35652183,2022-08-29,678322361.6676695
1661817600,19540.14,20582.64,20286.95,19813.17,46462.27938622,2022-08-30,920565040.0666724
1661904000,19799.97,20489.0,19813.97,20048.26,36587.60323535,2022-08-31,733517782.4391379
1661990400,19561.01,20205.53,20048.27,20133.65,23858.64862602,2022-09-01,480361680.9092676
1662076800,19755.0,20444.0,20132.67,19953.74,19929.54590305,2022-09-02,397668977.2675249
1662163200,19655.0,20053.9,19953.4,19835.47,9538.49811675,2022-09-03,189200593.23985112
1662249600,19588.27,20026.2,19833.59,20004.73,10670.60766559,2022-09-04,213462625.28605822
1662336000,19633.11,20060.0,20003.85,19794.58,13935.11385555,2022-09-05,275839726.02279294
1662422400,18663.25,20179.86,19794.59,18790.91,34029.11126955,2022-09-06,639437967.2460997
1662508800,18527.0,19466.09,18790.77,19293.52,25583.39915964,2022-09-07,493593823.35449755
1662595200,19014.43,19460.7,19293.03,19321.87,20327.61614165,2022-09-08,392767556.49886286
1662681600,19294.49,21616.21,19322.56,21364.5,39579.81208118,2022-09-09,845602895.2083702
1662768000,21127.1,21815.15,21366.61,21651.52,17750.76003376,2022-09-10,384330935.88615537
1662854400,21356.37,21865.66,21656.03,21831.72,14386.63340528,2022-09-11,314084952.2467195
1662940800,21555.0,22490.05,21830.16,22402.71,28404.49469955,2022-09-12,636337657.4505558
1663027200,19855.0,22800.0,22402.58,20174.78,37351.56014939,2022-09-13,753559508.6707104
1663113600,19625.0,20545.0,20174.78,20227.77,25139.52734416,2022-09-14,508516577.02637935
1663200000,19500.0,20336.42,20227.7,19703.67,21124.30384367,2022-09-15,416226311.9154053
1663286400,19305.0,19890.95,19703.65,19801.04,24863.81492556,2022-09-16,492329393.8936106
1663372800,19748.89,20183.14,19800.26,20113.37,11557.14724341,2022-09-17,232453178.65118536
1663459200,19335.57,20119.08,20113.37,19417.64,16437.90668757,2022-09-18,319185354.4128267
1663545600,18255.0,19689.62,19417.56,19540.38,30961.4463315,2022-09-19,604998426.667116
1663632000,18722.0,19638.46,19538.31,18876.91,27437.23361358,2022-09-20,517930189.5725244
1663718400,18153.13,19949.97,18876.14,18462.64,44344.46282424,2022-09-21,818715853.1173264
1663804800,18358.63,19521.8,18462.66,19401.25,41006.95212665,2022-09-22,795586129.9471684
1663891200,18529.0,19500.0,19399.93,19286.01,30781.38249694,2022-09-23,593650050.6498098
1663977600,18808.13,19311.4,19286.03,18923.2,17644.76169841,2022-09-24,333895354.5713521
1664064000,18619.88,19184.3,18920.93,18808.61,14499.16320537,2022-09-25,272709106.05615425
1664150400,18681.02,19320.86,18806.3,19228.0,33108.05445715,2022-09-26,636601671.1020802
1664236800,18821.55,20383.15,19226.94,19077.57,51860.03004114,2022-09-27,989363353.3119513
